id	doc	frame	minority	linguistic_minority	religious_minority	social_class_minority	sexual_orientation_minority	ethnic_minority	national_minority	other_minority	disabled_minority	gender	age_numerical	income	citizenship	education	political_left_right	exp_housing_discrim	city_district	city_neighborhood	prof_situation	fear_forced_out	seen_landlord_pressure	changes_in_community	seen_renovations	neighborhood_connection	respect_rules	neighbhorhood_crime	env_pollution_impact	climate_concern	age	city	country	preframe_densifproj_acceptance	postframe_densifproj_acceptance	densifproj_on_rent	densifproj_on_social	imce_RentContr	imce_InclZon	imce_Partic	imce_forProf	imce_dens	imce_mixUse	imce_ClimNeutr	imce_RentContr_se	imce_InclZon_se	imce_Partic_se	imce_forProf_se	imce_dens_se	imce_mixUse_se	imce_ClimNeutr_se
R_32WUvaonaDQLeWs	Mostly because it affects the community more	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	24.0	10.0	US Born	Bachelor's degree	3.0	Yes	South Side	Hyde Park	Employed (part-time)	-2	1	-1	0	1	-1	-1	5.0	1	1	Chicago	United States	2	1	-2	0	1.0	0.5	-1.40433338743068e-16	0.25	0.75	0.999999999999999	0.5	0.52704627669473	0.385275875185561	0.5	0.222439130250652	0.153093108923949	0.52704627669473	0.21650635094611
R_1gBF350Q70ODMow	Because all the  proposals felt like they could do something 	neighborhood	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	Female	20.0	5.0	US Born	Secondary school certificate	4.0	Yes	North Side	North Center	Employed (full-time)	0	0	0	0	0	0	0	6.0	1	1	Chicago	United States	-1	1	0	-1	0.9	1.0	1.0	0.833333333333334	1.0	0.75	0.875	0.1	0.188982236504614	0.233853586673371	0.131761569173682	0.125	0.153093108923949	0.116926793336686
R_2wAm8Zm2lF2O4CO	I like how the survey was not confusing 	other district	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	Female	19.0	2.0	US Born	Higher education entrance qualification	4.0	Yes	West and Near West Side	Near West Side	Employed (full-time)	1	1	1	2	1	-1	1	4.0	2	1	Chicago	United States	2	2	0	3	0.666666666666667	1.0	0.5	0.4	0.6	7.0216669371534e-17	0.5	0.314970394174356	0.52704627669473	0.166666666666667	0.244948974278318	0.244948974278318	0.342326598440729	0.279508497187474
R_2VF2M5Jyu2X8EXx	Some Proposals Had Good Prospects Some Didn't.	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	54.0	1.0	US Born	Higher education entrance qualification	3.0	No	Southwest Side	Englewood	Employed (part-time)	-2	0	0	-2	2	0	-1	7.0	1	4	Chicago	United States	0	0	2	1	1.0	0.5	1.0	1.0	0.5	1.0	0.666666666666667	0.52704627669473	0.270030862433661	0.353553390593274	0.353553390593274	0.21650635094611	0.353553390593274	0.220479275922049
R_1CguVirLWgRemum	Prefer 0% climate impact; no foreign investor, some rent control, mixed occupancy & limited growth in population.	neighborhood	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	Female	66.0	5.0	US Born	Doctoral degree	3.0	No	North Side	Lincoln Park	Employed (full-time)	-2	-1	0	0	1	-2	1	7.0	2	5	Chicago	United States	0	-1	0	0	1.75541673428835e-17	-3.5108334685767e-17	-1.75541673428835e-17	0.166666666666667	-7.0216669371534e-17	0.0	-5.26625020286505e-17	0.333333333333333	0.161374306091976	0.188982236504614	0.131761569173682	0.233853586673371	0.233853586673371	0.14142135623731
R_9RKlSWp0Xatt2ZX	Because it's better 	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	19.0	1.0	US Born	Apprenticeship	3.0	No	West and Near West Side	West Garfield Park	Employed (full-time)	-2	-2	-2	2	0	2	-2	10.0	2	1	Chicago	United States	3	0	0	0	0.6	0.666666666666667	0.6	0.625	0.625	0.5	0.25	0.163299316185545	0.314970394174356	0.163299316185545	0.192637937592781	0.192637937592781	0.385275875185561	0.222439130250652
R_2VEDVLgaHLW8vUR	The percentage overall on any subject	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	56.0	10.0	US Born	Secondary school certificate	6.0	No	South Side	Bridgeport	Employed (part-time)	0	1	1	0	2	-1	0	9.0	2	5	Chicago	United States	0	0	-1	-1	0.6	0.5	0.5	0.625	0.5	0.5	0.25	0.163299316185545	0.385275875185561	0.385275875185561	0.192637937592781	0.176776695296637	0.385275875185561	0.222439130250652
R_3iEJsXaYL1FcgPU	I was mainly looking at whether there are residential apartments only or mixed 	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	27.0	4.0	US Naturalization	Bachelor's degree	1.0	No	Central, Near North, and Near North Side	Near North Side	Homemaker	-1	-1	0	-1	1	-1	-2	8.0	1	2	Chicago	United States	0	0	0	0	1.0	1.0	1.0	0.833333333333333	0.75	1.0	1.0	0.243975018237133	0.306186217847897	0.440958551844098	0.181620789314195	0.153093108923949	0.243975018237133	0.306186217847897
R_273zn12JogYk4lD	The way my family is	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	23.0	4.0	US Born	Higher education entrance qualification	5.0	Yes	North Side	Lakeview	Employed (part-time)	0	1	0	2	1	-2	1	3.0	-1	1	Chicago	United States	-1	0	-2	-1	0.5	0.333333333333333	1.0	0.2	0.5	0.5	0.5	0.385275875185561	0.314970394174356	0.306186217847897	0.223606797749979	0.176776695296637	0.385275875185561	0.21650635094611
R_3J2Hz4usRoWgdod	how much government involvement density of population 	other district	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	Male	70.0	8.0	US Born	Bachelor's degree	4.0	Yes	West and Near West Side	Near West Side	Employed (part-time)	-1	-1	1	-1	1	-1	-1	5.0	1	5	Chicago	United States	1	1	1	2	1.0	0.6	1.0	0.714285714285714	0.857142857142857	1.0	0.666666666666667	0.306186217847897	0.173205080756888	0.440958551844099	0.159719141249985	0.164957219768465	0.440958551844099	0.251976315339485
R_3qCFK3jbSjYmoql	I like this all survey questions.	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	40.0	8.0	US Born	Master's degree	0.0	No	Southwest Side	New City	Employed (full-time)	0	2	2	2	2	-2	2	10.0	2	3	Chicago	United States	3	3	3	3	1.0	0.25	1.0	0.5	0.857142857142857	0.7	4.21300016229204e-16	0.5	0.153093108923949	0.342326598440729	0.176776695296637	0.164957219768464	0.152752523165195	1.5286579078361e-16
R_6Xt8a93uJsRgNJT	I am wary of for-profit investors in general and think all of the percentages of affordable housing were too low.	other district	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Female	26.0	10.0	US Born	Bachelor's degree	0.0	Yes	North Side	Lincoln Park	Employed (part-time)	0	0	0	-1	0	-2	2	4.0	1	2	Chicago	United States	0	0	-1	2	1.0	0.666666666666667	0.666666666666667	0.833333333333333	0.625	-1.40433338743068e-16	0.4	0.342326598440729	0.295468420142639	0.295468420142639	0.195433989992643	0.171163299220364	0.440958551844099	0.173205080756888
R_1jVwJU6YrDMutdV	I like my neighborhood and would love to see it further developed.	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	57.0	5.0	US Naturalization	Master's degree	4.0	No	Central, Near North, and Near North Side	Near North Side	Employed (full-time)	-2	0	1	-1	2	-2	1	5.0	2	5	Chicago	United States	0	3	0	2	0.333333333333333	0.75	0.5	7.0216669371534e-17	0.428571428571429	0.5	0.5	0.314970394174356	0.255155181539914	0.395284707521047	0.243975018237133	0.206196524710581	0.395284707521047	0.279508497187474
R_24Ph1qqTdWWjc6j	With the virus going around and people have lost their jobs we don't need a rent increase now	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	50.0	1.0	US Born	Secondary school certificate	3.0	No	South Side	Washington Park	Not working (disability/illness)	-2	-2	0	-1	0	0	-2	1.0	-2	4	Chicago	United States	0	0	0	0	0.6	1.0	1.0	0.4	0.8	0.5	0.0	0.244948974278318	0.267261241912424	0.52704627669473	0.223606797749979	0.223606797749979	0.385275875185561	0.306186217847897
R_3s6YBvvaag5aXWX	rent in the city of Chicago 	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	67.0	3.0	US Born	Higher technical examination	0.0	No	Far North Side	Edgewater	Not working (retired)	-2	-2	1	2	1	-1	-1	10.0	2	5	Chicago	United States	-2	2	0	2	7.0216669371534e-17	0.5	0.8	0.5	0.5	1.0	0.5	0.243975018237133	0.395284707521047	0.2	0.279508497187474	0.197642353760524	0.52704627669473	0.279508497187474
R_rf0Ew1Spy9qCZWx	having a project like this would bring more traffic to an already densely populated area	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	73.0	3.0	US Born	Secondary school certificate	3.0	No	Northwest Side	Belmont Cragin	Not working (retired)	0	-1	1	-1	-1	1	-1	3.0	1	5	Chicago	United States	0	-3	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_yNCMCv2fD7OpUwp	I tried to focus on lower density, more local business and how it would be funded. 	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	71.0	3.0	US Born	Higher education entrance qualification	5.0	No	Far South Side	Riverdale	Not working (retired)	-1	-1	-1	-1	0	-1	-1	7.0	-1	5	Chicago	United States	-1	-2	1	2	1.0	1.0	1.0	0.6	0.555555555555556	1.0	0.6	0.342326598440729	0.342326598440729	0.52704627669473	0.244948974278318	0.175682092231577	0.52704627669473	0.244948974278318
R_2cbDyDnWu2K5ucp	I am concerned about the amount of affordable housing	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	70.0	3.0	US Born	Bachelor's degree	4.0	No	Northwest Side	Dunning	Not working (retired)	-2	-2	1	1	-1	-2	1	3.0	1	5	Chicago	United States	1	-1	-1	1	0.25	0.4	0.5	0.333333333333333	0.75	0.666666666666667	0.6	0.255155181539914	0.244948974278318	0.166666666666667	0.208333333333333	0.255155181539914	0.314970394174356	0.244948974278318
R_BS403NPCY2cKqsN	Building large buildings for housing brings the neighborhood down	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	4.0	US Born	No school certificate	6.0	Yes	Northwest Side	Portage Park	Not employed (unemployed)	-1	-1	-1	1	1	-1	1	5.0	0	5	Chicago	United States	1	-3	-1	-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_1Ijgb8Q1C3y9rDa	I decided for or against certain proposals because to prevent overcrowding of the community, some things are to be avoided 	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	36.0	9.0	US Born	Bachelor's degree	4.0	Yes	West and Near West Side	West Town	Employed (full-time)	-1	2	0	2	1	-1	1	3.0	2	3	Chicago	United States	-1	-1	1	1	1.0	0.25	0.0	0.75	0.571428571428571	0.333333333333333	0.2	0.5	0.265165042944955	0.52704627669473	0.222439130250652	0.174963553055941	0.314970394174356	0.223606797749979
R_AKIimK4YY8EpJsZ	Residents should be involved in changes	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	35.0	4.0	US Born	Bachelor's degree	5.0	No	West and Near West Side	South Lawndale	Employed (part-time)	0	1	1	1	1	1	1	7.0	1	3	Chicago	United States	1	1	1	1	0.999999999999999	0.333333333333333	0.6	0.666666666666667	0.75	-6.31950024343806e-16	0.625	0.52704627669473	0.295468420142639	0.163299316185545	0.220479275922049	0.153093108923949	0.5	0.192637937592781
R_2dhBNVrUSdHIYhq	100% population is unreasonable. It would lead to overcrowding, crime and disease.	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	76.0	4.0	US Born	Higher education entrance qualification	3.0	Yes	Far North Side	Rogers Park	Not working (retired)	-2	-1	-1	-1	-2	2	-2	5.0	0	5	Chicago	United States	2	1	-1	1	1.0	0.8	0.5	0.857142857142857	1.0	0.8	0.8	0.243975018237133	0.2	0.293150984988964	0.164957219768465	6.16742380590534e-17	0.133333333333333	0.2
R_w1Bq9hrXK1I0TNn	I am against bringing more big projects and population to an already densely populated area. As a homeowner, I do not want more people congesting the neighborhood. 	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	51.0	7.0	US Born	Bachelor's degree	0.0	No	North Side	Lakeview	Employed (full-time)	-2	1	1	1	2	1	0	7.0	2	4	Chicago	United States	2	-3	3	1	-2.4575834280036897e-16	0.5	1.40433338743068e-16	0.6	0.428571428571429	0.25	0.25	0.5	0.353553390593274	0.5	0.173205080756888	0.174963553055941	0.255155181539914	0.255155181539914
R_eb8u6XH3LWIn4OZ	I'm not in favor of rent control. The community needs to be involved. Government housing isn't the greatest run management. Would want low density	neighborhood	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	Female	67.0	3.0	US Born	Master's degree	7.0	No	Central, Near North, and Near North Side	Near South Side	Not working (retired)	-2	0	0	1	1	-1	-2	7.0	-1	5	Chicago	United States	0	-1	1	-1	0.6	1.0	1.0	0.571428571428572	0.666666666666667	1.0	0.4	0.163299316185545	0.353553390593274	0.52704627669473	0.206196524710581	0.220479275922049	0.353553390593274	0.223606797749979
R_1pQZCNgeOvPq8PE	just because its right 	other district	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	53.0	1.0	US Born	Secondary school certificate	5.0	Yes	Far South Side	Hegewisch	Not working (other reason)	1	0	0	0	1	1	2	4.0	0	4	Chicago	United States	-1	-2	-1	-2	1.40433338743068e-16	0.5	5.61733354972272e-16	0.25	0.4	0.5	0.75	0.243975018237133	0.279508497187474	0.52704627669473	0.255155181539914	0.244948974278318	0.166666666666667	0.255155181539914
R_2yeIKHVboq80byE	Because the proposal which is appealing to me I accept them.	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	42.0	7.0	US Naturalization	Doctoral degree	5.0	No	Central, Near North, and Near North Side	Loop	Employed (full-time)	2	2	1	1	1	1	2	10.0	2	3	Chicago	United States	3	2	0	1	1.0	0.75	1.0	0.75	0.75	1.0	0.4	0.342326598440729	0.255155181539914	0.342326598440729	0.255155181539914	0.176776695296637	0.21650635094611	0.173205080756888
R_2TpBFaFNdoneXuS	This is good and fun.	neighborhood	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Male	44.0	10.0	US Born	Master's degree	5.0	No	Northwest Side	Portage Park	Employed (full-time)	-1	1	1	1	1	1	2	8.0	2	3	Chicago	United States	2	2	2	2	1.0	1.0	1.0	1.0	0.833333333333333	0.8	0.833333333333334	0.173205080756888	0.243975018237133	0.306186217847897	0.109108945117996	0.181620789314195	0.133333333333333	0.181620789314195
R_vALTHi478VYy9y1	Because some of them are increasing of some percentage and other no, also I would like be involve in some decisions and not only someone else only.	other district	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	42.0	1.0	US Naturalization	Bachelor's degree	3.0	No	West and Near West Side	Near West Side	Employed (part-time)	-2	-2	1	1	1	-2	-2	5.0	0	3	Chicago	United States	0	1	0	-1	0.5	0.5	0.666666666666667	0.666666666666667	0.857142857142857	0.666666666666667	0.5	0.353553390593274	0.239356776939085	0.295468420142639	0.208333333333333	0.164957219768465	0.295468420142639	0.239356776939085
R_3ozJhbpLVa6oTmF	Climate neutral with some rent controls.	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	72.0	5.0	US Born	Doctoral degree	5.0	No	Central, Near North, and Near North Side	Near North Side	Not working (retired)	-2	-2	1	1	0	1	0	4.0	-1	5	Chicago	United States	1	2	1	0	0.5	1.0	0.5	0.714285714285714	0.8	1.0	0.75	0.176776695296637	0.306186217847897	0.293150984988964	0.159719141249985	0.133333333333333	0.243975018237133	0.222439130250652
R_qRDs9PM6iZItaPT	Really not into that.	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	51.0	1.0	US Born	Secondary school certificate	1.0	Do not know	South Side	Oakland	Not working (retired)	-1	-1	-1	-1	-1	-1	-1	2.0	0	4	Chicago	United States	-2	-2	-2	-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2BlgZYnX6HHXYa0	I am in favor of rent caps in maximum 10 percent increase. the working class are barely making it, work all day everyday to barely be able to pay rent 	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	33.0	2.0	US Born	Secondary school certificate	4.0	Yes	West and Near West Side	Austin	Employed (full-time)	0	-1	1	-2	-1	1	-2	4.0	1	2	Chicago	United States	1	3	2	3	1.0	0.8	0.666666666666667	1.0	0.857142857142857	0.9	0.75	0.333333333333333	0.14142135623731	0.166666666666667	0.125	0.123717914826348	0.1	0.153093108923949
R_3HqvkmXdpZYBVPM	The biggest one I decided against was to have small businesses as  well as apartments in the same building. These two go against one another in the short and long run. The biggest obstacle would be the crime	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	77.0	6.0	US Born	Bachelor's degree	5.0	No	Far Southwest Side	Beverly	Not working (retired)	-2	2	2	1	2	2	0	8.0	2	5	Chicago	United States	-2	1	-1	0	1.0	0.666666666666667	1.0	0.75	0.714285714285714	1.0	0.75	0.5	0.295468420142639	0.342326598440729	0.255155181539914	0.193429485824666	0.21650635094611	0.255155181539914
R_2zSb5phhBJrTqYT	Looked at overall impact of proposals and chose that had the most benefit to the area or least harm	neighborhood	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	Female	51.0	2.0	US Born	Higher education entrance qualification	4.0	Yes	Northwest Side	Hermosa	Not working (retired)	-1	-1	-1	0	0	-1	0	5.0	2	4	Chicago	United States	-1	-1	1	1	0.2	4.21300016229204e-16	7.72383363086874e-16	0.4	0.571428571428571	4.21300016229204e-16	0.375	0.223606797749979	0.52704627669473	0.52704627669473	0.244948974278318	0.174963553055941	0.52704627669473	0.192637937592781
R_2D1B0kSh2hH0Xet	I did the best I could with the facts	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	65.0	5.0	US Born	Higher education entrance qualification	5.0	No	South Side	Armour Square	Employed (full-time)	-1	-1	1	1	-1	0	-1	1.0	1	5	Chicago	United States	0	0	1	1	1.40433338743068e-16	0.5	1.0	0.8	0.5	1.0	0.333333333333334	4.67195954995211e-17	0.353553390593274	0.342326598440729	0.223606797749979	0.176776695296637	0.267261241912424	0.251976315339485
R_1DZKrp8336lU3ME	The big factors are low income housing (should be higher than 20%), net zero carbon emissions is a plus, any for-profit company is a minus, and over 50% increase in population density is insane unless you're going to put a Mariano's on the ground floor.	neighborhood	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Female	26.0	10.0	US Born	Bachelor's degree	0.0	Yes	North Side	Lincoln Park	Employed (part-time)	0	-1	0	0	0	-2	2	5.0	2	2	Chicago	United States	0	0	-1	1	1.0	0.5	1.0	1.0	0.857142857142857	0.5	0.4	0.267261241912424	0.385275875185561	0.52704627669473	0.267261241912424	0.123717914826348	0.270030862433661	0.223606797749979
R_1l3ioOx5qQqzJZg	Because all it wanted was housing	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	51.0	9.0	US Born	Secondary school certificate	5.0	No	South Side	South Shore	Student	-2	0	1	1	2	1	-2	5.0	1	4	Chicago	United States	2	-3	0	2	0.25	0.666666666666667	0.6	0.833333333333333	0.428571428571429	0.333333333333333	0.571428571428571	0.222439130250652	0.314970394174356	0.244948974278318	0.181620789314195	0.174963553055941	0.295468420142639	0.206196524710581
R_11isE8L07U4n9fo	To many white people and not enough minority 	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	65.0	1.0	US Born	No school certificate	6.0	No	Far North Side	Rogers Park	Not employed (unemployed)	-2	-2	2	2	2	0	-2	4.0	2	5	Chicago	United States	3	-1	2	3	-2.80866677486136e-16	0.6	7.0216669371534e-17	0.375	0.333333333333333	-2.80866677486136e-16	0.5	0.52704627669473	0.244948974278318	0.52704627669473	0.171163299220364	0.208333333333333	0.52704627669473	0.166666666666667
R_4TkFxgigcrOSrRv	Population increase is a decisive factor for me. 	neighborhood	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	57.0	3.0	US Naturalization	Master's degree	1.0	No	Southwest Side	West Lawn	Employed (part-time)	0	-2	1	-2	0	-2	0	5.0	2	5	Chicago	United States	0	-2	1	2	0.0	0.333333333333333	7.0216669371534e-17	0.428571428571428	0.8	0.0	0.25	0.267261241912424	0.314970394174356	0.52704627669473	0.206196524710581	0.14142135623731	0.267261241912424	0.265165042944955
R_1Hiv2h0ptQFhyeR	I'm generally in favor of most proposals because I like the idea of communities being more inclusive toward low income and small businesses 	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	43.0	8.0	US Born	Bachelor's degree	1.0	No	Central, Near North, and Near North Side	Near North Side	Employed (part-time)	-1	0	1	1	0	0	-2	4.0	1	3	Chicago	United States	1	1	1	1	0.9	0.75	1.0	0.857142857142857	0.875	0.666666666666667	1.0	0.1	0.153093108923949	0.333333333333333	0.123717914826348	0.116926793336686	0.166666666666667	0.161374306091976
R_1oniWP3jiq5LOz2	Fully use of the land and decrease the property tax.	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	59.0	3.0	US Naturalization	Master's degree	5.0	No	Far North Side	O’Hare	Employed (full-time)	-1	-2	-1	-1	-1	-2	1	6.0	-1	5	Chicago	United States	1	-1	1	2	0.333333333333333	0.666666666666667	0.4	0.5	0.571428571428572	1.0	0.333333333333333	0.295468420142639	0.314970394174356	0.223606797749979	0.176776695296637	0.206196524710581	0.52704627669473	0.166666666666667
R_2UXgNDDWRAwoAox	In my opinion, housing projects generally becomes a way to stack the marginalized, disenfranchised and poor together in a way that somehow make them even more marginalized, disenfranchised and somehow disconnected and isolated within the community it sits. 	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	52.0	2.0	US Born	Higher education entrance qualification	4.0	Yes	North Side	Lakeview	Employed (full-time)	-2	-1	0	-1	-2	-2	2	6.0	1	4	Chicago	United States	0	-3	-2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_1popLz8njZCMeAG	I do not agree with an increase in population density greater than 20%.  	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	66.0	6.0	US Born	Doctoral degree	2.0	No	Central, Near North, and Near North Side	Near North Side	Employed (full-time)	-1	-1	1	1	0	-1	1	8.0	1	5	Chicago	United States	-1	-1	0	-1	-3.15975012171903e-16	0.3	-3.86191681543437e-16	0.333333333333333	0.428571428571429	0.3	0.0	0.5	0.152752523165195	0.5	0.208333333333333	0.174963553055941	0.152752523165195	0.125
R_a9pdKAXEtD8s0qB	I don't mind a certain degree of public housing. They can be good neighbors	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	66.0	6.0	US Naturalization	Master's degree	1.0	No	Southwest Side	Archer Heights	Employed (full-time)	-1	1	-1	1	1	-2	1	6.0	2	5	Chicago	United States	0	-1	-2	3	0.666666666666667	1.0	1.0	0.857142857142857	0.875	1.0	0.666666666666667	0.166666666666667	0.14142135623731	0.333333333333333	0.123717914826348	0.116926793336686	0.233853586673371	0.166666666666667
R_stbm4FywTpDYC6R	density above 20% is too much for this area and resident input is needed	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	69.0	3.0	US Born	Secondary school certificate	3.0	No	Northwest Side	Dunning	Employed (full-time)	-2	0	0	2	2	1	1	5.0	2	5	Chicago	United States	-1	0	1	-2	0.5	-3.86191681543437e-16	-3.86191681543437e-16	0.333333333333333	0.428571428571429	1.0	0.4	0.239356776939085	0.5	0.5	0.295468420142639	0.174963553055941	0.440958551844099	0.223606797749979
