	id	doc	frame	minority	linguistic_minority	religious_minority	social_class_minority	sexual_orientation_minority	ethnic_minority	national_minority	other_minority	disabled_minority	gender	age_numerical	income	citizenship	education	political_left_right	exp_housing_discrim	city_district	city_neighborhood	prof_situation	fear_forced_out	seen_landlord_pressure	changes_in_community	seen_renovations	neighborhood_connection	respect_rules	neighbhorhood_crime	env_pollution_impact	climate_concern	age	city	country	preframe_densifproj_acceptance	postframe_densifproj_acceptance	densifproj_on_rent	densifproj_on_social	imce_RentContr	imce_InclZon	imce_Partic	imce_forProf	imce_dens	imce_mixUse	imce_ClimNeutr	imce_RentContr_se	imce_InclZon_se	imce_Partic_se	imce_forProf_se	imce_dens_se	imce_mixUse_se	imce_ClimNeutr_se	ResponseId	Q12.6_corrected	response_char_length	Document_No	Dominant_Topic	Topic_Perc_Contrib	Topic_0	Topic_1	Topic_2	Topic_3	Topic_4	Topic_5	Topic_6	Topic_7	Topic_8	Topic_9	Topic_10
31	R_Zk0nk1SaA8I8xXz	My decision was on the proposal that sound the best to me.	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	57.0	2.0	US Born	Secondary school certificate	0.0	No	Northwest Side	Portage Park	Homemaker	-2	1	1	-1	0	-2	-2	6.0	1	5	Chicago	United States	1	1	-1	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_Zk0nk1SaA8I8xXz	My decision was on the proposal that sound the best to me.	58	31	4.0	0.1066	0.0874125874125874	0.0874125874125874	0.10450660450660448	0.08954933954933954	0.10664335664335661	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
32	R_1LzKpSE1Jg4u1s0	I'm for anything that improves the city and helps people out	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	40.0	8.0	US Born	Bachelor's degree	4.0	No	Far North Side	Rogers Park	Employed (full-time)	0	0	0	0	0	0	0	6.0	0	3	Chicago	United States	2	1	1	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_1LzKpSE1Jg4u1s0	I'm for anything that improves the city and helps people out	60	32	10.0	0.1403	0.08576329331046313	0.08785972936916334	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.14027063083666855
33	R_3NVTOeYdXjX4c3U	Because the proposal was less for 1 than 2 I chose proposal number 1	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	19.0	1.0	US Born	Higher education entrance qualification	5.0	Yes	Central, Near North, and Near North Side	Near South Side	Employed (full-time)	2	-1	1	1	0	2	2	4.0	1	1	Chicago	United States	0	-2	2	-1	1.40433338743068e-16	0.5	-2.80866677486136e-16	0.6	0.714285714285714	1.0	0.714285714285714	0.188982236504614	0.270030862433661	0.5	0.244948974278318	0.193429485824666	0.52704627669473	0.193429485824666	R_3NVTOeYdXjX4c3U	Because the proposal was less for 1 than 2 I chose proposal number 1	68	33	4.0	0.1066	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.09168609168609168	0.0874125874125874	0.0874125874125874	0.10236985236985235
34	R_2EdaXuwA2ExyhY4	I want to be involved in my community 	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	46.0	6.0	US Born	Bachelor's degree	4.0	Yes	South Side	Washington Park	Employed (full-time)	-1	-1	1	1	1	-1	-1	1.0	-1	4	Chicago	United States	0	-2	-2	1	0.333333333333333	0.5	0.5	0.5	0.666666666666667	1.0	-2.80866677486136e-16	0.314970394174356	0.166666666666667	0.166666666666667	0.228217732293819	0.208333333333333	0.52704627669473	0.342326598440729	R_2EdaXuwA2ExyhY4	I want to be involved in my community 	38	34	4.0	0.1066	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
35	R_1mF5RNo50gQcEpF	I don't like having any international investors so I would almost always vote against that. I also don't care for 50% or more population density	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	40.0	5.0	US Born	Bachelor's degree	4.0	Do not know	Far North Side	West Ridge	Employed (full-time)	-1	-1	0	-2	0	1	0	4.0	-1	3	Chicago	United States	0	-1	1	1	1.40433338743068e-16	-1.05325004057301e-16	0.2	0.5	0.142857142857143	0.0	0.4	0.306186217847897	0.173205080756888	0.133333333333333	0.293150984988964	0.164957219768465	0.243975018237133	0.173205080756888	R_1mF5RNo50gQcEpF	I don't like having any international investors so I would almost always vote against that. I also don't care for 50% or more population density	144	35	5.0	0.1268	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.1268037518037518	0.09902597402597403	0.11688311688311688	0.08116883116883117	0.08116883116883117	0.08910533910533912
36	R_1GVx0KkLqz2tFFE	Well I disagree with some people I don't side with them.	district	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	26.0	1.0	US Born	Secondary school certificate	1.0	No	Southwest Side	Chicago Lawn	Not employed (unemployed)	1	0	2	1	-1	1	-1	5.0	2	2	Chicago	United States	0	-1	-3	-1	1.0	0.5	0.666666666666667	0.571428571428572	0.4	0.666666666666667	0.5	0.342326598440729	0.197642353760524	0.314970394174356	0.206196524710581	0.244948974278318	0.314970394174356	0.279508497187474	R_1GVx0KkLqz2tFFE	Well I disagree with some people I don't side with them.	56	36	2.0	0.1046	0.08576329331046312	0.08576329331046312	0.104631217838765	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.104631217838765
37	R_3QJIjbZoJhSC82W	I am torn on rent control.  I haven't fully decided if it is good or not.	other district	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Male	51.0	6.0	US Born	Bachelor's degree	0.0	Do not know	Far North Side	Rogers Park	Employed (full-time)	-2	-2	-1	-1	-2	2	-2	5.0	0	4	Chicago	United States	3	3	-1	2	1.0	1.0	1.0	1.0	1.0	1.0	0.833333333333333	0.188982236504614	0.233853586673371	0.233853586673371	0.233853586673371	0.161374306091976	0.333333333333333	0.131761569173682	R_3QJIjbZoJhSC82W	I am torn on rent control.  I haven't fully decided if it is good or not.	73	37	9.0	0.1308	0.09902597402597403	0.102994227994228	0.08116883116883117	0.08116883116883117	0.09902597402597403	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.13077200577200576	0.08116883116883117
38	R_Z8YWig97Lgzjnhv	Because its something I can benefit from 	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	29.0	2.0	US Born	Secondary school certificate	4.0	No	South Side	South Shore	Employed (full-time)	-2	-2	1	1	0	0	-2	8.0	1	2	Chicago	United States	1	0	0	1	0.5	0.666666666666667	1.0	1.0	0.6	1.0	0.833333333333333	0.293150984988964	0.251976315339485	0.144337567297406	0.173205080756888	0.173205080756888	0.440958551844099	0.181620789314195	R_Z8YWig97Lgzjnhv	Because its something I can benefit from 	41	38	4.0	0.1087	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
39	R_3QL4K3CMPOdYfUA	They tend to push out the lower and middle income in favor of upper or higher income	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	58.0	1.0	US Born	Higher education entrance qualification	4.0	No	Far South Side	Riverdale	Employed (part-time)	-2	-1	-1	-2	-2	1	-2	10.0	1	5	Chicago	United States	0	0	3	-3	1.0	0.5	0.7	0.714285714285714	0.666666666666667	1.0	0.4	0.21650635094611	0.239356776939085	0.152752523165195	0.193429485824666	0.295468420142639	0.342326598440729	0.173205080756888	R_3QL4K3CMPOdYfUA	They tend to push out the lower and middle income in favor of upper or higher income	84	39	2.0	0.1109	0.07704160246533127	0.07704160246533127	0.11093990755007703	0.07892484163670604	0.10340695086457798	0.07704160246533127	0.09399075500770417	0.08834103749357987	0.1071734292073275	0.08269131997945557	0.10340695086457798
40	R_3oTwWysQnNZ3NC8	It's very explanative and descriptive	neighborhood	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	40.0	10.0	US Born	Doctoral degree	0.0	Yes	Northwest Side	Irving Park	Employed (full-time)	2	2	1	1	2	1	1	3.0	2	3	Chicago	United States	3	3	3	3	-1.40433338743068e-16	0.666666666666667	0.5	0.5	0.428571428571429	0.4	0.4	0.5	0.314970394174356	0.385275875185561	0.21650635094611	0.174963553055941	0.223606797749979	0.223606797749979	R_3oTwWysQnNZ3NC8	It's very explanative and descriptive	37	40	3.0	0.1066	0.10450660450660448	0.0874125874125874	0.0874125874125874	0.10664335664335661	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.08954933954933954	0.0874125874125874
41	R_12FR5M7KFUpIzvA	I feel the there is positivity and negativity in all	other district	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	49.0	5.0	US Born	Bachelor's degree	0.0	No	Northwest Side	Montclare	Employed (full-time)	0	-1	0	-1	1	1	0	5.0	1	4	Chicago	United States	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_12FR5M7KFUpIzvA	I feel the there is positivity and negativity in all	52	41	0.0	0.1046	0.104631217838765	0.08576329331046312	0.10043834572136458	0.08576329331046312	0.08785972936916332	0.08576329331046312	0.08785972936916332	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312
42	R_3RygYbGokkCwhOo	Increasing the rent is not something I'm in favor of	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	40.0	9.0	US Born	Secondary school certificate	3.0	No	Central, Near North, and Near North Side	Near North Side	Employed (full-time)	1	0	0	1	0	0	1	5.0	1	3	Chicago	United States	0	0	0	0	0.5	0.6	1.0	0.571428571428571	0.625	0.333333333333333	0.5	0.385275875185561	0.244948974278318	0.267261241912424	0.206196524710581	0.192637937592781	0.295468420142639	0.270030862433661	R_3RygYbGokkCwhOo	Increasing the rent is not something I'm in favor of	52	42	6.0	0.1067	0.08576329331046313	0.08785972936916335	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.10672765389746523	0.10253478178006482	0.08576329331046313	0.10253478178006482	0.08576329331046313
43	R_1pRKr6iyMHYJCTz	Mostly along lines of affordability	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	38.0	7.0	US Born	Bachelor's degree	4.0	Yes	North Side	Lakeview	Employed (full-time)	-2	0	1	-1	1	-1	1	4.0	0	3	Chicago	United States	0	-2	-1	1	1.0	0.5	1.0	0.8	0.5	1.0	0.5	0.5	0.353553390593274	0.5	0.223606797749979	0.176776695296637	0.342326598440729	0.239356776939085	R_1pRKr6iyMHYJCTz	Mostly along lines of affordability	35	43	3.0	0.1066	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
44	R_1QtkjalS49lS5sd	Very good proposal.	neighborhood	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	39.0	2.0	US Born	Bachelor's degree	0.0	Yes	West and Near West Side	West Town	Employed (full-time)	1	1	0	1	2	1	2	10.0	2	3	Chicago	United States	-1	2	1	2	0.4	0.666666666666667	0.5	0.333333333333333	0.666666666666667	0.5	0.5	0.244948974278318	0.314970394174356	0.166666666666667	0.208333333333333	0.208333333333333	0.395284707521047	0.228217732293819	R_1QtkjalS49lS5sd	Very good proposal.	19	44	0.0	0.1087	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
45	R_3JaxHktvgL70NkU	Rent caps for a specified time are ineffective. Time after time the owners have drastically raised rents as soon as the initial term expires.	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	63.0	1.0	US Born	Higher education entrance qualification	1.0	No	North Side	Lakeview	Not working (disability/illness)	0	1	0	0	-1	-1	0	7.0	2	5	Chicago	United States	0	-1	0	-1	0.3	0.25	0.5	0.2	0.375	7.0216669371534e-17	1.05325004057301e-16	0.152752523165195	0.255155181539914	0.353553390593274	0.223606797749979	0.171163299220364	0.342326598440729	0.173205080756888	R_3JaxHktvgL70NkU	Rent caps for a specified time are ineffective. Time after time the owners have drastically raised rents as soon as the initial term expires.	141	45	1.0	0.1445	0.07215007215007213	0.1444604777938111	0.07391374058040723	0.13564213564213562	0.07567740901074232	0.08273208273208271	0.0862594195927529	0.07215007215007213	0.07215007215007213	0.10036876703543367	0.08449575116241781
46	R_RyRGiDxwvIBNvRn	I don't know enough 	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	34.0	2.0	US Naturalization	Higher education entrance qualification	6.0	Yes	North Side	Avondale	Not employed (unemployed)	1	1	0	1	0	-1	1	5.0	2	2	Chicago	United States	3	1	0	-1	1.0	1.0	1.0	0.666666666666667	0.8	1.0	0.75	0.342326598440729	0.267261241912424	0.5	0.208333333333333	0.223606797749979	0.342326598440729	0.255155181539914	R_RyRGiDxwvIBNvRn	I don't know enough 	20	46	0.0	0.0909	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093
47	R_2VPDHNSumq6yMSK	Residents have a say and housing is affordable	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	18.0	3.0	US Born	Secondary school certificate	1.0	Yes	Northwest Side	Dunning	Employed (part-time)	-1	-1	1	1	1	-1	0	9.0	2	1	Chicago	United States	2	2	2	-1	1.0	0.5	-2.80866677486136e-16	0.833333333333334	0.666666666666667	1.0	0.666666666666667	0.342326598440729	0.353553390593274	0.440958551844098	0.195433989992643	0.208333333333333	0.267261241912425	0.29546842014264	R_2VPDHNSumq6yMSK	Residents have a say and housing is affordable	46	47	2.0	0.1235	0.08576329331046312	0.08576329331046312	0.12349914236706688	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312
48	R_12aIiP3env4CeyS	I don't want crime to go up 	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	44.0	10.0	US Born	Master's degree	1.0	No	Far North Side	West Ridge	Employed (full-time)	-2	-2	2	2	2	-2	-2	5.0	1	3	Chicago	United States	3	-3	3	3	0.1	-1.57987506085952e-16	-1.7554167342883499e-16	-1.05325004057301e-16	0.142857142857143	-3.33529179514787e-16	-1.05325004057301e-16	0.1	0.233853586673371	0.233853586673371	0.125	0.123717914826348	0.333333333333334	0.125	R_12aIiP3env4CeyS	I don't want crime to go up 	28	48	8.0	0.1087	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.10873440285204988	0.089126559714795	0.089126559714795
49	R_2qyIMWMysuvUNBK	None can be implemented fairly	neighborhood	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	66.0	2.0	US Born	Bachelor's degree	3.0	Yes	South Side	South Shore	Not working (other reason)	-2	-1	1	-1	-1	1	-2	6.0	1	5	Chicago	United States	0	0	-1	0	0.5	0.75	0.666666666666667	0.571428571428572	0.5	1.0	0.5	0.270030862433661	0.265165042944955	0.314970394174356	0.206196524710581	0.21650635094611	0.267261241912424	0.270030862433661	R_2qyIMWMysuvUNBK	None can be implemented fairly	30	49	0.0	0.1066	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10236985236985235	0.0874125874125874	0.09168609168609168	0.0874125874125874	0.0874125874125874
50	R_32WUvaonaDQLeWs	Mostly because it affects the community more	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	24.0	10.0	US Born	Bachelor's degree	3.0	Yes	South Side	Hyde Park	Employed (part-time)	-2	1	-1	0	1	-1	-1	5.0	1	1	Chicago	United States	2	1	-2	0	1.0	0.5	-1.40433338743068e-16	0.25	0.75	0.999999999999999	0.5	0.52704627669473	0.385275875185561	0.5	0.222439130250652	0.153093108923949	0.52704627669473	0.21650635094611	R_32WUvaonaDQLeWs	Mostly because it affects the community more	44	50	3.0	0.1066	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
51	R_1gBF350Q70ODMow	Because all the  proposals felt like they could do something 	neighborhood	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	Female	20.0	5.0	US Born	Secondary school certificate	4.0	Yes	North Side	North Center	Employed (full-time)	0	0	0	0	0	0	0	6.0	1	1	Chicago	United States	-1	1	0	-1	0.9	1.0	1.0	0.833333333333334	1.0	0.75	0.875	0.1	0.188982236504614	0.233853586673371	0.131761569173682	0.125	0.153093108923949	0.116926793336686	R_1gBF350Q70ODMow	Because all the  proposals felt like they could do something 	61	51	0.0	0.1087	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
52	R_2wAm8Zm2lF2O4CO	I like how the survey was not confusing 	other district	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	Female	19.0	2.0	US Born	Higher education entrance qualification	4.0	Yes	West and Near West Side	Near West Side	Employed (full-time)	1	1	1	2	1	-1	1	4.0	2	1	Chicago	United States	2	2	0	3	0.666666666666667	1.0	0.5	0.4	0.6	7.0216669371534e-17	0.5	0.314970394174356	0.52704627669473	0.166666666666667	0.244948974278318	0.244948974278318	0.342326598440729	0.279508497187474	R_2wAm8Zm2lF2O4CO	I like how the survey was not confusing 	40	52	4.0	0.1259	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.12587412587412586	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
53	R_2VF2M5Jyu2X8EXx	Some Proposals Had Good Prospects Some Didn't.	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	54.0	1.0	US Born	Higher education entrance qualification	3.0	No	Southwest Side	Englewood	Employed (part-time)	-2	0	0	-2	2	0	-1	7.0	1	4	Chicago	United States	0	0	2	1	1.0	0.5	1.0	1.0	0.5	1.0	0.666666666666667	0.52704627669473	0.270030862433661	0.353553390593274	0.353553390593274	0.21650635094611	0.353553390593274	0.220479275922049	R_2VF2M5Jyu2X8EXx	Some Proposals Had Good Prospects Some Didn't.	46	53	0.0	0.1088	0.10878010878010876	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10236985236985234	0.08954933954933954	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
54	R_1CguVirLWgRemum	Prefer 0% climate impact; no foreign investor, some rent control, mixed occupancy & limited growth in population.	neighborhood	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	Female	66.0	5.0	US Born	Doctoral degree	3.0	No	North Side	Lincoln Park	Employed (full-time)	-2	-1	0	0	1	-2	1	7.0	2	5	Chicago	United States	0	-1	0	0	1.75541673428835e-17	-3.5108334685767e-17	-1.75541673428835e-17	0.166666666666667	-7.0216669371534e-17	0.0	-5.26625020286505e-17	0.333333333333333	0.161374306091976	0.188982236504614	0.131761569173682	0.233853586673371	0.233853586673371	0.14142135623731	R_1CguVirLWgRemum	Prefer 0% climate impact; no foreign investor, some rent control, mixed occupancy & limited growth in population.	113	54	5.0	0.136	0.07331378299120234	0.10915607689801236	0.07331378299120234	0.09123492994460736	0.07331378299120234	0.1360377973281199	0.10557184750733137	0.08944281524926685	0.07331378299120234	0.10198761811665036	0.07331378299120234
55	R_9RKlSWp0Xatt2ZX	Because it's better 	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	19.0	1.0	US Born	Apprenticeship	3.0	No	West and Near West Side	West Garfield Park	Employed (full-time)	-2	-2	-2	2	0	2	-2	10.0	2	1	Chicago	United States	3	0	0	0	0.6	0.666666666666667	0.6	0.625	0.625	0.5	0.25	0.163299316185545	0.314970394174356	0.163299316185545	0.192637937592781	0.192637937592781	0.385275875185561	0.222439130250652	R_9RKlSWp0Xatt2ZX	Because it's better 	20	55	0.0	0.0909	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093
56	R_2VEDVLgaHLW8vUR	The percentage overall on any subject	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	56.0	10.0	US Born	Secondary school certificate	6.0	No	South Side	Bridgeport	Employed (part-time)	0	1	1	0	2	-1	0	9.0	2	5	Chicago	United States	0	0	-1	-1	0.6	0.5	0.5	0.625	0.5	0.5	0.25	0.163299316185545	0.385275875185561	0.385275875185561	0.192637937592781	0.176776695296637	0.385275875185561	0.222439130250652	R_2VEDVLgaHLW8vUR	The percentage overall on any subject	37	56	2.0	0.1066	0.0874125874125874	0.0874125874125874	0.10664335664335661	0.0874125874125874	0.0874125874125874	0.10664335664335661	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
